index,CityST,AirportDist,pop,lon,lat,BaseDist,count,per_capita,sqrt_airport,sqrt_base,sqrt_per_capita,cubert_per_capita,log_airport,log_base,log_per_capita
4521,"Morton, IL",22.8280060374,16267.0,-89.42892565,40.6229299,22.6405079676,2,0.00012294830024,4.77786626408,4.75820427973,0.0110882054562,0.0497249295318,3.12798811715,3.11974068982,-9.00374661421
4522,"Greenville, AL",56.4628844678,8135.0,-86.6177517,31.8295972,54.5257338684,1,0.000122925629994,7.51417889512,7.38415424192,0.0110871831406,0.0497218731098,4.03358351022,3.9986727713,-9.00393101965
4523,"South Boston, VA",76.7916359219,8142.0,-78.9897339,36.6179168,106.835745486,1,0.000122819945959,8.76308369935,10.3361378419,0.0110824160705,0.0497076197361,4.34109572696,4.67129256609,-9.00479112906
4524,"Hillside, IL",11.2090720201,8155.0,-87.9028398,41.8778084,48.1623416655,1,0.000122624156959,3.34799522403,6.9399093413,0.0110735792298,0.0496811924836,2.41672345222,3.87457742244,-9.00638651506
4525,"Bartow, FL",5.03258552399,16319.0,-81.785635607,27.898184,61.1190247683,2,0.000122556529199,2.24334248923,7.81786574253,0.011070525245,0.0496720576723,1.61593387272,4.11282318871,-9.00693817157
4526,"Taylor, MI",7.58498344511,65277.75,-83.2696509,42.240872,34.4316265639,8,0.00012255324364,2.75408486527,5.86784684223,0.0110703768517,0.0496716137902,2.02617043022,3.53897551887,-9.00696498045
4527,"Roanoke Rapids, NC",70.6032578336,16355.5,-77.6541464,36.4615395,67.459161948,2,0.000122283024059,8.40257447653,8.21335266185,0.0110581654925,0.0496350796839,4.25707628839,4.21152240661,-9.00917233064
4528,"West Frankfort, IL",17.3580343218,8182.0,-88.9314583,37.8978275,107.756225083,1,0.000122219506233,4.16629743559,10.3805695934,0.0110552931319,0.0496264841643,2.85405547251,4.67987150071,-9.00969189849
4529,"Carson, CA",8.72578072085,90038.6363636,-118.2517547,33.8322043,15.3258545612,11,0.000122169775601,2.95394324943,3.91482497198,0.0110530437257,0.0496197523113,2.16628194499,2.72954124283,-9.01009887732
4530,"National City, CA",7.79987000798,57347.1428571,-117.0991967,32.6781085,1.79987900557,7,0.000122063622549,2.79282473635,1.34159569378,0.0110482406993,0.0496053766486,2.05410706791,0.587719443515,-9.01096815286
4531,"Aransas Pass, TX",23.3154660454,8204.0,-97.1104255341,27.8849919,10.8521596496,1,0.000121891760117,4.82860912121,3.29426162434,0.0110404601406,0.0495820846834,3.14911691914,2.38436410623,-9.01237711919
4532,"Fort Mitchell, KY",5.68141893325,8207.0,-84.5474432,39.0595047,75.8735491972,1,0.000121847203607,2.38357272456,8.71054241693,0.0110384420824,0.0495760425087,1.73720101373,4.32906812824,-9.01274272763
4533,"Eastpointe, MI",7.95074269081,32850.75,-82.9554746,42.4683698,7.44807863162,4,0.000121762821245,2.81970613554,2.72911682264,0.0110346192161,0.0495645956324,2.07326534453,2.00795609733,-9.01343549358
4534,"Lawrence, MA",3.4344472152,73947.0,-71.1631137,42.7070354,28.6533898703,9,0.000121708791432,1.85322616407,5.35288612529,0.0110321707488,0.0495572634489,1.23385598556,3.35527175624,-9.01387932203
4535,"Holly Springs, NC",25.5136626403,24661.0,-78.8336218,35.6512655,56.0083340815,3,0.000121649568144,5.051105091,7.48387159707,0.0110294863046,0.0495492239852,3.2392140985,4.02550050255,-9.01436603873
4536,"Suffolk, VA",30.2332142787,74047.6666667,-76.5835703,36.7282096,25.2602134607,9,0.000121543330197,5.49847381359,5.02595398514,0.011024669165,0.049534795818,3.40894113059,3.22923056743,-9.01523973162
4537,"Antigo, WI",44.2412776275,8234.0,-89.1523353,45.1402451,129.063095084,1,0.00012144765606,6.65141170185,11.3605939582,0.0110203292174,0.0495217951241,3.78965823626,4.86030139397,-9.01602720233
4538,"Clinton, UT",6.72007745686,16505.5,-112.0505108,41.1396708,3.91815188553,2,0.000121171730635,2.59231121914,1.97943221292,0.0110078031703,0.0494842626754,1.90509968079,1.36562008486,-9.01830175712
4539,"Chula Vista, CA",11.6413588213,214636.692308,-117.084908462,32.6404535192,5.20321691745,26,0.000121134926747,3.41194355482,2.28105609695,0.0110061313252,0.0494792521622,2.45456417272,1.64927707228,-9.01860553654
4540,"North Richland Hills, TX",12.58183593,57837.2857143,-97.2289029,32.8342952,21.1514574328,7,0.000121029192735,3.54708837358,4.59907136635,0.0110013268625,0.0494648517937,2.53225418101,3.05170881247,-9.01947877919
4541,"Makaha, HI",13.1277440203,8278.0,-158.2206477,21.4634328,7.56679095689,1,0.000120802126117,3.62322287754,2.75078006334,0.0109910020525,0.0494338982477,2.57472785484,2.02376906171,-9.02135667231
4542,"Alamo, TX",11.563226916,16556.5,-98.1230638,26.1836854,149.893341529,2,0.000120798477939,3.40047451336,12.2430936258,0.0109908360892,0.0494334006144,2.44782996927,5.0099239847,-9.02138687238
4543,"Southfield, MI",16.9579243094,74653.2222222,-83.2218731,42.4733689,15.4329745987,9,0.000120557421798,4.11800003757,3.92848248039,0.0109798643797,0.0494004968886,2.83073523546,2.73650642801,-9.0233843891
